ImageIndex,Date,PixelIndex,Latitude,Longitude,Band1,Band2,Band3,Band4,Fire_binary
438,2021-05,288,-12.508366594901247,-76.68872664764149,813.0,942.0,1051.0,1127.0,0
438,2021-05,289,-12.508366594901247,-76.68868173187728,823.0,963.0,1068.0,1181.0,0
438,2021-05,290,-12.508366594901247,-76.68863681611307,844.0,986.0,1098.0,1207.0,0
438,2021-05,291,-12.508366594901247,-76.68859190034887,845.0,997.0,1106.0,1208.0,0
438,2021-05,292,-12.508366594901247,-76.68854698458466,839.0,983.0,1085.0,1197.0,0
438,2021-05,293,-12.508366594901247,-76.68850206882045,809.0,953.0,1056.0,1180.0,0
438,2021-05,294,-12.508366594901247,-76.68845715305625,779.0,931.0,1013.0,1169.0,0
438,2021-05,295,-12.508366594901247,-76.68841223729204,785.0,944.0,1021.0,1143.0,0
438,2021-05,296,-12.508366594901247,-76.68836732152783,806.0,984.0,1094.0,1175.0,0
438,2021-05,297,-12.508366594901247,-76.68832240576363,821.0,1005.0,1113.0,1234.0,0
438,2021-05,298,-12.508366594901247,-76.68827748999942,846.0,1045.0,1126.0,1263.0,0
438,2021-05,299,-12.508366594901247,-76.68823257423522,879.0,1075.0,1169.0,1293.0,0
438,2021-05,300,-12.508366594901247,-76.68818765847101,899.0,1112.0,1208.0,1357.0,0
438,2021-05,301,-12.508366594901247,-76.6881427427068,909.0,1120.0,1218.0,1402.0,0
438,2021-05,302,-12.508366594901247,-76.6880978269426,918.0,1129.0,1226.0,1417.0,0
438,2021-05,303,-12.508366594901247,-76.68805291117839,933.0,1119.0,1247.0,1434.0,0
438,2021-05,304,-12.508366594901247,-76.68800799541418,927.0,1110.0,1258.0,1434.0,0
438,2021-05,305,-12.508366594901247,-76.68796307964998,912.0,1114.0,1240.0,1416.0,0
438,2021-05,306,-12.508366594901247,-76.68791816388578,919.0,1109.0,1229.0,1407.0,0
438,2021-05,307,-12.508366594901247,-76.68787324812158,928.0,1102.0,1243.0,1385.0,0
438,2021-05,308,-12.508366594901247,-76.68782833235737,936.0,1112.0,1248.0,1362.0,0
438,2021-05,309,-12.508366594901247,-76.68778341659316,956.0,1133.0,1252.0,1354.0,0
438,2021-05,310,-12.508366594901247,-76.68773850082896,952.0,1119.0,1255.0,1344.0,0
438,2021-05,311,-12.508366594901247,-76.68769358506475,940.0,1088.0,1248.0,1334.0,0
438,2021-05,312,-12.508366594901247,-76.68764866930054,928.0,1076.0,1213.0,1346.0,0
438,2021-05,313,-12.508366594901247,-76.68760375353634,919.0,1076.0,1173.0,1373.0,0
438,2021-05,314,-12.508366594901247,-76.68755883777213,927.0,1073.0,1176.0,1402.0,0
438,2021-05,315,-12.508366594901247,-76.68751392200792,932.0,1086.0,1207.0,1447.0,0
438,2021-05,316,-12.508366594901247,-76.68746900624372,937.0,1120.0,1232.0,1493.0,0
438,2021-05,317,-12.508366594901247,-76.68742409047951,1004.0,1145.0,1280.0,1532.0,0
438,2021-05,318,-12.508366594901247,-76.6873791747153,960.0,1087.0,1257.0,1584.0,0
438,2021-05,319,-12.508366594901247,-76.6873342589511,925.0,1036.0,1183.0,1634.0,0
438,2021-05,320,-12.508366594901247,-76.68728934318689,914.0,1055.0,1154.0,1624.0,0
438,2021-05,321,-12.508366594901247,-76.68724442742268,923.0,1099.0,1185.0,1573.0,0
438,2021-05,322,-12.508366594901247,-76.68719951165848,941.0,1101.0,1202.0,1498.0,0
438,2021-05,323,-12.508366594901247,-76.68715459589427,948.0,1091.0,1220.0,1445.0,0
438,2021-05,324,-12.508366594901247,-76.68710968013006,943.0,1061.0,1232.0,1419.0,0
438,2021-05,325,-12.508366594901247,-76.68706476436586,911.0,1010.0,1181.0,1390.0,0
438,2021-05,326,-12.508366594901247,-76.68701984860165,876.0,1000.0,1132.0,1424.0,0
438,2021-05,327,-12.508366594901247,-76.68697493283744,885.0,1041.0,1147.0,1518.0,0
438,2021-05,328,-12.508366594901247,-76.68693001707325,899.0,1095.0,1201.0,1620.0,0
438,2021-05,329,-12.508366594901247,-76.68688510130904,930.0,1137.0,1261.0,1713.0,0
438,2021-05,330,-12.508366594901247,-76.68684018554484,966.0,1154.0,1305.0,1783.0,0
438,2021-05,331,-12.508366594901247,-76.68679526978063,979.0,1170.0,1332.0,1830.0,0
438,2021-05,332,-12.508366594901247,-76.68675035401643,988.0,1179.0,1345.0,1847.0,0
438,2021-05,333,-12.508411510665454,-76.69043344668131,975.0,1219.0,1402.0,1712.0,0
438,2021-05,334,-12.508411510665454,-76.6903885309171,965.0,1186.0,1387.0,1754.0,0
438,2021-05,335,-12.508411510665454,-76.6903436151529,940.0,1169.0,1374.0,1745.0,0
438,2021-05,336,-12.508411510665454,-76.69029869938869,935.0,1162.0,1398.0,1751.0,0
438,2021-05,337,-12.508411510665454,-76.69025378362448,926.0,1131.0,1384.0,1760.0,0
438,2021-05,338,-12.508411510665454,-76.69020886786028,895.0,1127.0,1371.0,1779.0,0
438,2021-05,339,-12.508411510665454,-76.69016395209607,911.0,1169.0,1387.0,1794.0,0
438,2021-05,340,-12.508411510665454,-76.69011903633186,935.0,1189.0,1393.0,1807.0,0
438,2021-05,341,-12.508411510665454,-76.69007412056766,940.0,1170.0,1381.0,1860.0,0
438,2021-05,342,-12.508411510665454,-76.69002920480345,940.0,1147.0,1371.0,1924.0,0
438,2021-05,343,-12.508411510665454,-76.68998428903924,932.0,1131.0,1366.0,1923.0,0
438,2021-05,344,-12.508411510665454,-76.68993937327504,936.0,1121.0,1373.0,1801.0,0
438,2021-05,345,-12.508411510665454,-76.68989445751085,925.0,1122.0,1371.0,1668.0,0
438,2021-05,346,-12.508411510665454,-76.68984954174664,922.0,1129.0,1344.0,1640.0,0
438,2021-05,347,-12.508411510665454,-76.68980462598243,911.0,1118.0,1310.0,1658.0,0
438,2021-05,348,-12.508411510665454,-76.68975971021823,889.0,1101.0,1299.0,1662.0,0
438,2021-05,349,-12.508411510665454,-76.68971479445402,876.0,1104.0,1308.0,1656.0,0
438,2021-05,350,-12.508411510665454,-76.68966987868981,913.0,1151.0,1334.0,1626.0,0
438,2021-05,351,-12.508411510665454,-76.6896249629256,964.0,1192.0,1394.0,1581.0,0
438,2021-05,352,-12.508411510665454,-76.6895800471614,964.0,1193.0,1404.0,1547.0,0
438,2021-05,353,-12.508411510665454,-76.6895351313972,953.0,1166.0,1383.0,1517.0,0
438,2021-05,354,-12.508411510665454,-76.68949021563299,943.0,1148.0,1359.0,1487.0,0
438,2021-05,355,-12.508411510665454,-76.68944529986878,940.0,1149.0,1331.0,1472.0,0
438,2021-05,356,-12.508411510665454,-76.68940038410457,929.0,1117.0,1302.0,1443.0,0
438,2021-05,357,-12.508411510665454,-76.68935546834037,872.0,1055.0,1196.0,1366.0,0
438,2021-05,358,-12.508411510665454,-76.68931055257616,864.0,1037.0,1177.0,1323.0,0
438,2021-05,359,-12.508411510665454,-76.68926563681195,852.0,1027.0,1145.0,1287.0,0
438,2021-05,360,-12.508411510665454,-76.68922072104775,835.0,999.0,1092.0,1253.0,0
438,2021-05,361,-12.508411510665454,-76.68917580528354,809.0,968.0,1063.0,1206.0,0
438,2021-05,362,-12.508411510665454,-76.68913088951933,789.0,952.0,1035.0,1159.0,0
438,2021-05,363,-12.508411510665454,-76.68908597375513,795.0,946.0,1019.0,1132.0,0
438,2021-05,364,-12.508411510665454,-76.68904105799092,799.0,940.0,1025.0,1134.0,0
438,2021-05,365,-12.508411510665454,-76.68899614222671,799.0,927.0,1017.0,1132.0,0
438,2021-05,366,-12.508411510665454,-76.6889512264625,783.0,919.0,995.0,1105.0,0
438,2021-05,367,-12.508411510665454,-76.68890631069831,765.0,912.0,979.0,1069.0,0
438,2021-05,368,-12.508411510665454,-76.68886139493411,758.0,908.0,976.0,1049.0,0
438,2021-05,369,-12.508411510665454,-76.6888164791699,760.0,910.0,976.0,1062.0,0
438,2021-05,370,-12.508411510665454,-76.6887715634057,784.0,913.0,984.0,1094.0,0
438,2021-05,371,-12.508411510665454,-76.68872664764149,808.0,920.0,1016.0,1133.0,0
438,2021-05,372,-12.508411510665454,-76.68868173187728,811.0,940.0,1052.0,1168.0,0
438,2021-05,373,-12.508411510665454,-76.68863681611307,814.0,973.0,1085.0,1197.0,0
438,2021-05,374,-12.508411510665454,-76.68859190034887,832.0,995.0,1109.0,1210.0,0
438,2021-05,375,-12.508411510665454,-76.68854698458466,844.0,988.0,1116.0,1208.0,0
438,2021-05,376,-12.508411510665454,-76.68850206882045,827.0,959.0,1091.0,1191.0,0
438,2021-05,377,-12.508411510665454,-76.68845715305625,805.0,950.0,1054.0,1182.0,0
438,2021-05,378,-12.508411510665454,-76.68841223729204,789.0,967.0,1040.0,1181.0,0
438,2021-05,379,-12.508411510665454,-76.68836732152783,812.0,987.0,1081.0,1184.0,0
438,2021-05,380,-12.508411510665454,-76.68832240576363,820.0,991.0,1087.0,1218.0,0
438,2021-05,381,-12.508411510665454,-76.68827748999942,840.0,1017.0,1116.0,1240.0,0
438,2021-05,382,-12.508411510665454,-76.68823257423522,870.0,1063.0,1171.0,1277.0,0
438,2021-05,383,-12.508411510665454,-76.68818765847101,893.0,1115.0,1211.0,1344.0,0
438,2021-05,384,-12.508411510665454,-76.6881427427068,910.0,1131.0,1225.0,1390.0,0
438,2021-05,385,-12.508411510665454,-76.6880978269426,921.0,1137.0,1241.0,1406.0,0
438,2021-05,386,-12.508411510665454,-76.68805291117839,939.0,1118.0,1257.0,1429.0,0
438,2021-05,387,-12.508411510665454,-76.68800799541418,935.0,1124.0,1267.0,1438.0,0
438,2021-05,388,-12.508411510665454,-76.68796307964998,935.0,1133.0,1260.0,1415.0,0
438,2021-05,389,-12.508411510665454,-76.68791816388578,936.0,1118.0,1229.0,1391.0,0
438,2021-05,390,-12.508411510665454,-76.68787324812158,931.0,1112.0,1220.0,1366.0,0
438,2021-05,391,-12.508411510665454,-76.68782833235737,935.0,1106.0,1234.0,1340.0,0
438,2021-05,392,-12.508411510665454,-76.68778341659316,952.0,1116.0,1242.0,1327.0,0
438,2021-05,393,-12.508411510665454,-76.68773850082896,957.0,1123.0,1239.0,1332.0,0
438,2021-05,394,-12.508411510665454,-76.68769358506475,937.0,1098.0,1230.0,1340.0,0
438,2021-05,395,-12.508411510665454,-76.68764866930054,921.0,1077.0,1210.0,1349.0,0
438,2021-05,396,-12.508411510665454,-76.68760375353634,917.0,1071.0,1181.0,1374.0,0
438,2021-05,397,-12.508411510665454,-76.68755883777213,924.0,1077.0,1182.0,1417.0,0
438,2021-05,398,-12.508411510665454,-76.68751392200792,937.0,1087.0,1210.0,1452.0,0
438,2021-05,399,-12.508411510665454,-76.68746900624372,948.0,1106.0,1222.0,1489.0,0
438,2021-05,400,-12.508411510665454,-76.68742409047951,963.0,1121.0,1259.0,1622.0,0
438,2021-05,401,-12.508411510665454,-76.6873791747153,935.0,1104.0,1246.0,1702.0,0
438,2021-05,402,-12.508411510665454,-76.6873342589511,930.0,1092.0,1198.0,1720.0,0
438,2021-05,403,-12.508411510665454,-76.68728934318689,943.0,1103.0,1199.0,1684.0,0
438,2021-05,404,-12.508411510665454,-76.68724442742268,962.0,1092.0,1238.0,1638.0,0
438,2021-05,405,-12.508411510665454,-76.68719951165848,963.0,1064.0,1225.0,1583.0,0
438,2021-05,406,-12.508411510665454,-76.68715459589427,950.0,1047.0,1204.0,1554.0,0
438,2021-05,407,-12.508411510665454,-76.68710968013006,940.0,1042.0,1203.0,1538.0,0
438,2021-05,408,-12.508411510665454,-76.68706476436586,907.0,1021.0,1164.0,1499.0,0
438,2021-05,409,-12.508411510665454,-76.68701984860165,869.0,1014.0,1134.0,1515.0,0
438,2021-05,410,-12.508411510665454,-76.68697493283744,875.0,1033.0,1153.0,1599.0,0
438,2021-05,411,-12.508411510665454,-76.68693001707325,894.0,1086.0,1187.0,1714.0,0
438,2021-05,412,-12.508411510665454,-76.68688510130904,924.0,1150.0,1249.0,1822.0,0
438,2021-05,413,-12.508411510665454,-76.68684018554484,977.0,1181.0,1317.0,1887.0,0
438,2021-05,414,-12.508411510665454,-76.68679526978063,982.0,1185.0,1347.0,1896.0,0
438,2021-05,415,-12.508411510665454,-76.68675035401643,979.0,1191.0,1341.0,1876.0,0
438,2021-05,416,-12.508456426429658,-76.69043344668131,977.0,1216.0,1434.0,1694.0,0
438,2021-05,417,-12.508456426429658,-76.6903885309171,978.0,1205.0,1436.0,1706.0,0
438,2021-05,418,-12.508456426429658,-76.6903436151529,977.0,1200.0,1438.0,1695.0,0
438,2021-05,419,-12.508456426429658,-76.69029869938869,947.0,1172.0,1405.0,1700.0,0
438,2021-05,420,-12.508456426429658,-76.69025378362448,928.0,1159.0,1394.0,1691.0,0
438,2021-05,421,-12.508456426429658,-76.69020886786028,900.0,1141.0,1365.0,1717.0,0
438,2021-05,422,-12.508456426429658,-76.69016395209607,936.0,1169.0,1380.0,1781.0,0
438,2021-05,423,-12.508456426429658,-76.69011903633186,967.0,1179.0,1391.0,1847.0,0
438,2021-05,424,-12.508456426429658,-76.69007412056766,950.0,1163.0,1379.0,1905.0,0
438,2021-05,425,-12.508456426429658,-76.69002920480345,942.0,1149.0,1372.0,1934.0,0
438,2021-05,426,-12.508456426429658,-76.68998428903924,944.0,1136.0,1373.0,1874.0,0
438,2021-05,427,-12.508456426429658,-76.68993937327504,915.0,1133.0,1364.0,1723.0,0
438,2021-05,428,-12.508456426429658,-76.68989445751085,909.0,1126.0,1350.0,1590.0,0
438,2021-05,429,-12.508456426429658,-76.68984954174664,920.0,1121.0,1335.0,1558.0,0
438,2021-05,430,-12.508456426429658,-76.68980462598243,919.0,1135.0,1319.0,1586.0,0
438,2021-05,431,-12.508456426429658,-76.68975971021823,908.0,1140.0,1310.0,1606.0,0
438,2021-05,432,-12.508456426429658,-76.68971479445402,907.0,1131.0,1311.0,1620.0,0
438,2021-05,433,-12.508456426429658,-76.68966987868981,935.0,1163.0,1318.0,1622.0,0
438,2021-05,434,-12.508456426429658,-76.6896249629256,966.0,1201.0,1368.0,1578.0,0
438,2021-05,435,-12.508456426429658,-76.6895800471614,958.0,1173.0,1399.0,1526.0,0
438,2021-05,436,-12.508456426429658,-76.6895351313972,937.0,1144.0,1382.0,1496.0,0
438,2021-05,437,-12.508456426429658,-76.68949021563299,931.0,1146.0,1364.0,1488.0,0
438,2021-05,438,-12.508456426429658,-76.68944529986878,944.0,1152.0,1339.0,1489.0,0
438,2021-05,439,-12.508456426429658,-76.68940038410457,933.0,1135.0,1320.0,1468.0,0
438,2021-05,440,-12.508456426429658,-76.68935546834037,883.0,1060.0,1207.0,1399.0,0
438,2021-05,441,-12.508456426429658,-76.68931055257616,873.0,1051.0,1192.0,1345.0,0
438,2021-05,442,-12.508456426429658,-76.68926563681195,854.0,1038.0,1151.0,1299.0,0
438,2021-05,443,-12.508456426429658,-76.68922072104775,832.0,1010.0,1107.0,1284.0,0
438,2021-05,444,-12.508456426429658,-76.68917580528354,817.0,982.0,1080.0,1259.0,0
438,2021-05,445,-12.508456426429658,-76.68913088951933,804.0,965.0,1061.0,1209.0,0
438,2021-05,446,-12.508456426429658,-76.68908597375513,806.0,954.0,1055.0,1175.0,0
438,2021-05,447,-12.508456426429658,-76.68904105799092,800.0,944.0,1028.0,1170.0,0
438,2021-05,448,-12.508456426429658,-76.68899614222671,781.0,936.0,1011.0,1141.0,0
438,2021-05,449,-12.508456426429658,-76.6889512264625,770.0,929.0,1008.0,1101.0,0
438,2021-05,450,-12.508456426429658,-76.68890631069831,759.0,919.0,997.0,1087.0,0
438,2021-05,451,-12.508456426429658,-76.68886139493411,759.0,906.0,981.0,1074.0,0
438,2021-05,452,-12.508456426429658,-76.6888164791699,770.0,896.0,983.0,1079.0,0
438,2021-05,453,-12.508456426429658,-76.6887715634057,791.0,911.0,989.0,1109.0,0
438,2021-05,454,-12.508456426429658,-76.68872664764149,804.0,924.0,1003.0,1141.0,0
438,2021-05,455,-12.508456426429658,-76.68868173187728,807.0,933.0,1027.0,1163.0,0
438,2021-05,456,-12.508456426429658,-76.68863681611307,814.0,965.0,1059.0,1183.0,0
438,2021-05,457,-12.508456426429658,-76.68859190034887,827.0,991.0,1088.0,1215.0,0
438,2021-05,458,-12.508456426429658,-76.68854698458466,841.0,991.0,1101.0,1245.0,0
438,2021-05,459,-12.508456426429658,-76.68850206882045,832.0,972.0,1091.0,1234.0,0
438,2021-05,460,-12.508456426429658,-76.68845715305625,813.0,970.0,1074.0,1220.0,0
438,2021-05,461,-12.508456426429658,-76.68841223729204,816.0,979.0,1054.0,1229.0,0
438,2021-05,462,-12.508456426429658,-76.68836732152783,829.0,997.0,1064.0,1199.0,0
438,2021-05,463,-12.508456426429658,-76.68832240576363,834.0,991.0,1066.0,1209.0,0
438,2021-05,464,-12.508456426429658,-76.68827748999942,843.0,1006.0,1100.0,1242.0,0
438,2021-05,465,-12.508456426429658,-76.68823257423522,859.0,1055.0,1156.0,1289.0,0
438,2021-05,466,-12.508456426429658,-76.68818765847101,885.0,1118.0,1199.0,1337.0,0
438,2021-05,467,-12.508456426429658,-76.6881427427068,908.0,1145.0,1225.0,1371.0,0
438,2021-05,468,-12.508456426429658,-76.6880978269426,926.0,1138.0,1249.0,1401.0,0
438,2021-05,469,-12.508456426429658,-76.68805291117839,944.0,1127.0,1266.0,1429.0,0
438,2021-05,470,-12.508456426429658,-76.68800799541418,949.0,1134.0,1278.0,1434.0,0
438,2021-05,471,-12.508456426429658,-76.68796307964998,945.0,1131.0,1263.0,1398.0,0
438,2021-05,472,-12.508456426429658,-76.68791816388578,942.0,1117.0,1231.0,1361.0,0
438,2021-05,473,-12.508456426429658,-76.68787324812158,928.0,1117.0,1218.0,1351.0,0
438,2021-05,474,-12.508456426429658,-76.68782833235737,935.0,1099.0,1204.0,1342.0,0
438,2021-05,475,-12.508456426429658,-76.68778341659316,948.0,1089.0,1203.0,1347.0,0
438,2021-05,476,-12.508456426429658,-76.68773850082896,946.0,1104.0,1205.0,1375.0,0
438,2021-05,477,-12.508456426429658,-76.68769358506475,931.0,1087.0,1200.0,1381.0,0
438,2021-05,478,-12.508456426429658,-76.68764866930054,921.0,1073.0,1190.0,1365.0,0
438,2021-05,479,-12.508456426429658,-76.68760375353634,915.0,1072.0,1188.0,1369.0,0
438,2021-05,480,-12.508456426429658,-76.68755883777213,925.0,1076.0,1200.0,1412.0,0
438,2021-05,481,-12.508456426429658,-76.68751392200792,939.0,1090.0,1216.0,1465.0,0
438,2021-05,482,-12.508456426429658,-76.68746900624372,954.0,1101.0,1220.0,1524.0,0
438,2021-05,483,-12.508456426429658,-76.68742409047951,933.0,1116.0,1247.0,1730.0,0
438,2021-05,484,-12.508456426429658,-76.6873791747153,950.0,1145.0,1240.0,1796.0,0
438,2021-05,485,-12.508456426429658,-76.6873342589511,977.0,1177.0,1265.0,1778.0,0
438,2021-05,486,-12.508456426429658,-76.68728934318689,989.0,1158.0,1283.0,1742.0,0
438,2021-05,487,-12.508456426429658,-76.68724442742268,978.0,1109.0,1261.0,1710.0,0
438,2021-05,488,-12.508456426429658,-76.68719951165848,966.0,1070.0,1215.0,1679.0,0
438,2021-05,489,-12.508456426429658,-76.68715459589427,935.0,1046.0,1173.0,1690.0,0
438,2021-05,490,-12.508456426429658,-76.68710968013006,926.0,1051.0,1176.0,1701.0,0
438,2021-05,491,-12.508456426429658,-76.68706476436586,917.0,1056.0,1167.0,1661.0,0
438,2021-05,492,-12.508456426429658,-76.68701984860165,883.0,1050.0,1142.0,1643.0,0
438,2021-05,493,-12.508456426429658,-76.68697493283744,884.0,1053.0,1180.0,1699.0,0
438,2021-05,494,-12.508456426429658,-76.68693001707325,910.0,1107.0,1217.0,1804.0,0
438,2021-05,495,-12.508456426429658,-76.68688510130904,944.0,1175.0,1288.0,1909.0,0
438,2021-05,496,-12.508456426429658,-76.68684018554484,993.0,1210.0,1356.0,1949.0,0
438,2021-05,497,-12.508456426429658,-76.68679526978063,1012.0,1214.0,1378.0,1915.0,0
438,2021-05,498,-12.508456426429658,-76.68675035401643,1010.0,1230.0,1376.0,1870.0,0
438,2021-05,499,-12.508501342193865,-76.69043344668131,983.0,1234.0,1442.0,1655.0,0
438,2021-05,500,-12.508501342193865,-76.6903885309171,1004.0,1233.0,1461.0,1658.0,0
438,2021-05,501,-12.508501342193865,-76.6903436151529,994.0,1210.0,1438.0,1643.0,0
438,2021-05,502,-12.508501342193865,-76.69029869938869,964.0,1180.0,1405.0,1610.0,0
438,2021-05,503,-12.508501342193865,-76.69025378362448,946.0,1184.0,1394.0,1616.0,0
438,2021-05,504,-12.508501342193865,-76.69020886786028,943.0,1179.0,1388.0,1639.0,0
438,2021-05,505,-12.508501342193865,-76.69016395209607,957.0,1177.0,1396.0,1700.0,0
438,2021-05,506,-12.508501342193865,-76.69011903633186,958.0,1163.0,1400.0,1763.0,0
438,2021-05,507,-12.508501342193865,-76.69007412056766,954.0,1167.0,1391.0,1794.0,0
438,2021-05,508,-12.508501342193865,-76.69002920480345,963.0,1195.0,1408.0,1768.0,0
438,2021-05,509,-12.508501342193865,-76.68998428903924,976.0,1191.0,1418.0,1683.0,0
438,2021-05,510,-12.508501342193865,-76.68993937327504,978.0,1178.0,1400.0,1624.0,0
438,2021-05,511,-12.508501342193865,-76.68989445751085,961.0,1155.0,1364.0,1601.0,0
438,2021-05,512,-12.508501342193865,-76.68984954174664,951.0,1137.0,1319.0,1566.0,0
438,2021-05,513,-12.508501342193865,-76.68980462598243,954.0,1155.0,1289.0,1539.0,0
438,2021-05,514,-12.508501342193865,-76.68975971021823,965.0,1188.0,1329.0,1551.0,0
438,2021-05,515,-12.508501342193865,-76.68971479445402,975.0,1207.0,1375.0,1592.0,0
438,2021-05,516,-12.508501342193865,-76.68966987868981,971.0,1203.0,1375.0,1601.0,0
438,2021-05,517,-12.508501342193865,-76.6896249629256,959.0,1182.0,1374.0,1557.0,0
438,2021-05,518,-12.508501342193865,-76.6895800471614,942.0,1159.0,1372.0,1502.0,0
438,2021-05,519,-12.508501342193865,-76.6895351313972,925.0,1147.0,1339.0,1484.0,0
438,2021-05,520,-12.508501342193865,-76.68949021563299,924.0,1161.0,1337.0,1505.0,0
438,2021-05,521,-12.508501342193865,-76.68944529986878,937.0,1168.0,1338.0,1521.0,0
438,2021-05,522,-12.508501342193865,-76.68940038410457,950.0,1145.0,1315.0,1507.0,0
438,2021-05,523,-12.508501342193865,-76.68935546834037,881.0,1080.0,1241.0,1445.0,0
438,2021-05,524,-12.508501342193865,-76.68931055257616,875.0,1063.0,1236.0,1403.0,0
438,2021-05,525,-12.508501342193865,-76.68926563681195,847.0,1042.0,1207.0,1364.0,0
438,2021-05,526,-12.508501342193865,-76.68922072104775,839.0,1038.0,1173.0,1332.0,0
438,2021-05,527,-12.508501342193865,-76.68917580528354,843.0,1027.0,1135.0,1315.0,0
438,2021-05,528,-12.508501342193865,-76.68913088951933,836.0,999.0,1090.0,1304.0,0
438,2021-05,529,-12.508501342193865,-76.68908597375513,816.0,977.0,1055.0,1266.0,0
438,2021-05,530,-12.508501342193865,-76.68904105799092,807.0,966.0,1034.0,1190.0,0
438,2021-05,531,-12.508501342193865,-76.68899614222671,811.0,954.0,1025.0,1133.0,0
438,2021-05,532,-12.508501342193865,-76.6889512264625,808.0,941.0,1012.0,1128.0,0
438,2021-05,533,-12.508501342193865,-76.68890631069831,786.0,935.0,1011.0,1144.0,0
438,2021-05,534,-12.508501342193865,-76.68886139493411,761.0,929.0,1003.0,1148.0,0
438,2021-05,535,-12.508501342193865,-76.6888164791699,783.0,926.0,995.0,1139.0,0
438,2021-05,536,-12.508501342193865,-76.6887715634057,791.0,924.0,997.0,1150.0,0
438,2021-05,537,-12.508501342193865,-76.68872664764149,788.0,935.0,1007.0,1177.0,0
438,2021-05,538,-12.508501342193865,-76.68868173187728,796.0,953.0,1031.0,1212.0,0
438,2021-05,539,-12.508501342193865,-76.68863681611307,805.0,973.0,1052.0,1251.0,0
438,2021-05,540,-12.508501342193865,-76.68859190034887,831.0,1010.0,1062.0,1286.0,0
